name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"13.073091, 121.388563",6/12/1994,90.2,77.1,83,109.3,77.1,91.5,77.2,83.26,0,,0,,,,,6.7,213.3,1010.8,65,6.6,,,,,1994-06-12T05:27:39,1994-06-12T18:20:40,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/13/1994,88.1,78.2,82.3,110.3,78.2,89.4,77.1,84.59,0,,0,,,,,6.7,206,1011,85,7.9,,,,,1994-06-13T05:27:47,1994-06-13T18:20:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/14/1994,86.3,77.1,81.2,101.5,77.1,87.4,76.6,86.06,0,,12.5,,,,,6.7,185,1010.2,91.3,8.1,,,,,1994-06-14T05:27:55,1994-06-14T18:21:13,0.13,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/15/1994,84.5,77.6,81.2,95.9,77.6,87.1,76.3,85.4,0.04,,16.67,,,,,6.7,175,1009.4,90,7.9,,,,,1994-06-15T05:28:05,1994-06-15T18:21:29,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/16/1994,89,77.1,83,103.3,77.1,90.5,76.5,81.04,0,,0,,,,,6.7,226.7,1009.8,51.3,7.3,,,,,1994-06-16T05:28:15,1994-06-16T18:21:44,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/17/1994,88.8,77.1,83,104.9,77.1,90.8,76.1,79.9,0,,0,,,,,8.9,230,1008.8,70,8.7,,,,,1994-06-17T05:28:25,1994-06-17T18:21:59,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/18/1994,90.6,75.8,83.7,108.6,75.8,93.2,76.7,79.72,0,,0,,,,,4.5,122,1007.3,53.8,9.5,,,,,1994-06-18T05:28:36,1994-06-18T18:22:14,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",6/19/1994,81.8,77.3,79.9,89.4,77.3,82.7,75.5,86.71,0,,0,,,,,4.5,190,1008.6,97.1,8.1,,,,,1994-06-19T05:28:48,1994-06-19T18:22:28,0.4,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/20/1994,84.5,76.7,81.3,97.8,76.7,89.1,77.6,88.6,0.47,,42.86,,,,,4.5,220,1008.9,88.6,8,,,,,1994-06-20T05:29:00,1994-06-20T18:22:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",6/21/1994,87.9,77.1,82.6,104.3,77.1,91.2,78.4,87.65,0.43,,25,,,,,4.5,126.7,1009.1,91.3,8.2,,,,,1994-06-21T05:29:12,1994-06-21T18:22:56,0.47,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,98431099999
"13.073091, 121.388563",6/22/1994,90.6,77.3,81.6,110.8,77.3,87.1,77.7,88.41,0.35,,25,,,,,8.9,303.3,1008,98.8,8.3,,,,,1994-06-22T05:29:25,1994-06-22T18:23:08,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",6/23/1994,82.7,74.4,78.8,93.1,74.4,81,76,91.5,1.5,,50,,,,,6.7,213.3,1006.8,100,8.2,,,,,1994-06-23T05:29:38,1994-06-23T18:23:21,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",6/24/1994,87,75.5,81.2,100.2,75.5,86.5,75.7,83.97,0,,0,,,,,4.5,195.7,1008.4,93.8,8.8,,,,,1994-06-24T05:29:52,1994-06-24T18:23:33,0.51,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/25/1994,90.8,76.2,82.2,109.4,76.2,89,77,84.79,1.34,,14.29,,,,,6.7,330,1008.3,81.4,9.1,,,,,1994-06-25T05:30:06,1994-06-25T18:23:44,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",6/26/1994,87.5,76.4,80.2,99.9,76.4,84,76.4,88.63,0.55,,25,,,,,6.7,163.3,1007.1,97.5,9,,,,,1994-06-26T05:30:21,1994-06-26T18:23:55,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",6/27/1994,84.5,78,81.4,94.7,78,87.5,76.4,84.87,0,,0,,,,,11.2,111.4,1007.7,100,8,,,,,1994-06-27T05:30:36,1994-06-27T18:24:05,0.6,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",6/28/1994,85.7,77.1,80.9,97.5,77.1,86.1,76.7,87.3,0.94,,33.33,,,,,11.2,166.7,1008.1,91.7,9.3,,,,,1994-06-28T05:30:51,1994-06-28T18:24:14,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,98431099999
"13.073091, 121.388563",6/29/1994,89,80.7,84.4,103.3,86.7,95.1,77.7,80.81,3.43,,16.67,,,,,6.7,53.3,1007.6,73.3,9.7,,,,,1994-06-29T05:31:06,1994-06-29T18:24:23,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",6/30/1994,92.6,77.1,83.6,112.8,77.1,93.4,78,83.64,0,,0,,,,,4.5,226,1006.5,80,8.5,,,,,1994-06-30T05:31:22,1994-06-30T18:24:31,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/1/1994,87.2,78.9,82.3,101,78.9,89.5,77.6,85.9,0.04,,14.29,,,,,4.5,160,1006.1,98.6,7.6,,,,,1994-07-01T05:31:37,1994-07-01T18:24:38,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",7/2/1994,88.1,78.5,82.5,104.3,78.5,89.6,76.8,83.3,0.02,,12.5,,,,,4.5,180,1007,90,8.2,,,,,1994-07-02T05:31:53,1994-07-02T18:24:44,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",7/3/1994,86.1,78.9,82.4,100,78.9,90.5,77.8,86.27,0.63,,12.5,,,,,4.5,191.4,1007.4,90,8.9,,,,,1994-07-03T05:32:09,1994-07-03T18:24:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/4/1994,85.2,76.7,80,98.8,76.7,84.2,76.3,88.64,0.24,,12.5,,,,,4.5,212,1008.5,90,8.4,,,,,1994-07-04T05:32:25,1994-07-04T18:24:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/5/1994,88.8,76.2,83.3,104.9,76.2,92.3,77.5,83.01,0.55,,12.5,,,,,15.7,265.7,1007.4,100,8.5,,,,,1994-07-05T05:32:42,1994-07-05T18:25:00,0.95,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,98431099999
"13.073091, 121.388563",7/6/1994,83.4,77.1,79.5,93.3,77.1,82.7,76.1,89.65,0.01,,14.29,,,,,11.2,320,1006.6,100,7.8,,,,,1994-07-06T05:32:59,1994-07-06T18:25:04,0.98,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/7/1994,86.1,75.3,78.6,99.9,75.3,81.3,75.4,90,1.02,,50,,,,,26.8,265.7,1006.7,100,7.1,,,,,1994-07-07T05:33:15,1994-07-07T18:25:07,1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/8/1994,84.8,76.2,79.8,94.6,76.2,83,75.3,86.58,0.43,,16.67,,,,,8.9,202.5,1004.9,100,8.3,,,,,1994-07-08T05:33:32,1994-07-08T18:25:09,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/9/1994,80,75.3,78,80,75.3,78,75.3,91.72,2.09,,28.57,,,,,4.5,208,1001.9,97.1,7.1,,,,,1994-07-09T05:33:49,1994-07-09T18:25:11,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/10/1994,82.5,74.4,78.2,91.6,74.4,80.1,75.4,91.42,0.2,,25,,,,,8.9,112.5,1001.9,100,7.6,,,,,1994-07-10T05:34:06,1994-07-10T18:25:11,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/11/1994,82.7,76.2,79.5,87.9,76.2,81.9,75,86.74,0.43,,42.86,,,,,11.2,138,1006,100,7.3,,,,,1994-07-11T05:34:23,1994-07-11T18:25:11,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/12/1994,86.3,78,82.3,102.8,78,90.2,77.5,85.48,0,,0,,,,,6.7,126,1008.2,88.8,7.7,,,,,1994-07-12T05:34:40,1994-07-12T18:25:10,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/13/1994,87.9,77.1,82.9,102.9,77.1,91.8,77.6,84.31,0,,0,,,,,11.2,220,1008.6,66.3,8.5,,,,,1994-07-13T05:34:56,1994-07-13T18:25:08,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/14/1994,86.1,77.1,79.1,99.9,77.1,81.9,76.2,90.9,0.63,,12.5,,,,,4.5,260,1008.9,95,8.6,,,,,1994-07-14T05:35:13,1994-07-14T18:25:05,0.16,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/15/1994,81.6,75.3,77.9,88.1,75.3,79.4,74.7,89.4,0.2,,12.5,,,,,15.7,188.6,1009.1,100,8.4,,,,,1994-07-15T05:35:30,1994-07-15T18:25:01,0.22,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/16/1994,83.4,74.9,79,94.2,74.9,81.7,75.3,88.86,0.08,,14.29,,,,,6.7,204,1007.1,100,8.5,,,,,1994-07-16T05:35:46,1994-07-16T18:24:57,0.28,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",7/17/1994,86.3,78.5,82.4,100.2,78.5,89.6,76.2,81.83,0,,0,,,,,4.5,90,1007,93.8,9,,,,,1994-07-17T05:36:03,1994-07-17T18:24:51,0.33,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",7/18/1994,87,78,80.7,102.8,78,85.5,77.2,89.33,0.35,,14.29,,,,,4.5,113.3,1007.1,97.1,8.3,,,,,1994-07-18T05:36:19,1994-07-18T18:24:45,0.38,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/19/1994,81.6,76.2,79.3,89.9,76.2,82.6,76.4,91.06,1.38,,37.5,,,,,4.5,172,1007.4,100,7.5,,,,,1994-07-19T05:36:35,1994-07-19T18:24:38,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",7/20/1994,88.8,80,83.8,107,80,93,77.1,80.46,0,,0,,,,,11.2,227.5,1009.2,92.5,8.4,,,,,1994-07-20T05:36:51,1994-07-20T18:24:29,0.47,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",7/21/1994,89.7,78,84.3,109.4,78,95,77.8,81.26,0,,0,,,,,4.5,252,1009.9,100,9.1,,,,,1994-07-21T05:37:06,1994-07-21T18:24:20,0.49,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",7/22/1994,89.9,78.2,84.1,106,78.2,93.8,77.6,81.32,0,,0,,,,,11.2,230,1009.3,86.3,8.8,,,,,1994-07-22T05:37:22,1994-07-22T18:24:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/23/1994,90.8,78.2,84.4,105.1,78.2,92.9,76.2,77.16,0,,0,,,,,17.9,216,1008.4,87.1,8.7,,,,,1994-07-23T05:37:37,1994-07-23T18:24:00,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/24/1994,93.3,81.6,86.4,111.6,87,96.3,75.4,70.38,0,,0,,,,,20.1,297.5,1008,72.5,9,,,,,1994-07-24T05:37:52,1994-07-24T18:23:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",7/25/1994,88.1,77.1,82,99.5,77.1,88.2,76.6,84.03,0.02,,12.5,,,,,8.9,192,1006,98.8,8.2,,,,,1994-07-25T05:38:06,1994-07-25T18:23:35,0.54,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",7/26/1994,82.5,75.3,77.7,92.7,75.3,79,75.5,93.15,1.28,,50,,,,,6.7,180,1006.4,100,7.7,,,,,1994-07-26T05:38:21,1994-07-26T18:23:22,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",7/27/1994,82.5,77.1,78.5,90.5,77.1,79.6,75.9,91.95,0.79,,42.86,,,,,4.5,173.3,1005.6,100,8,,,,,1994-07-27T05:38:35,1994-07-27T18:23:07,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/28/1994,77.3,74.4,76.1,77.3,74.4,76.1,75.2,97,1.77,,42.86,,,,,8.9,176.7,1005.7,100,7.2,,,,,1994-07-28T05:38:49,1994-07-28T18:22:52,0.66,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/29/1994,81.2,75.3,77.7,88,75.3,79.4,75.1,91.75,0.12,,37.5,,,,,4.5,123.3,1006,100,7.8,,,,,1994-07-29T05:39:02,1994-07-29T18:22:36,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",7/30/1994,77.1,74.4,75.8,77.1,74.4,75.8,75,97.4,4.72,,57.14,,,,,6.7,216,1008,100,7.2,,,,,1994-07-30T05:39:15,1994-07-30T18:22:19,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,98431099999
"13.073091, 121.388563",7/31/1994,87.2,76.4,81.5,100.5,76.4,87.4,76.1,84.13,0,,0,,,,,15.7,77.5,1008.9,93.8,9,,,,,1994-07-31T05:39:28,1994-07-31T18:22:00,0.8,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/1/1994,86.3,78.9,81.8,101.5,78.9,88.1,76.6,84.4,0,,0,,,,,13.4,182.5,1009.4,93.8,8.4,,,,,1994-08-01T05:39:41,1994-08-01T18:21:42,0.85,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/2/1994,83.6,78.9,80.4,94.6,78.9,84.5,76,86.35,0.16,,16.67,,,,,6.7,90,1009.8,100,7.7,,,,,1994-08-02T05:39:53,1994-08-02T18:21:22,0.89,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/3/1994,87.5,78,82.3,101.6,78,89.2,76.2,82.16,0.02,,12.5,,,,,4.5,130,1010.8,100,7.9,,,,,1994-08-03T05:40:04,1994-08-03T18:21:01,0.93,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",8/4/1994,86.6,78.9,82.8,100.7,78.9,90.9,77.5,84.4,0,,0,,,,,4.5,57.5,1012.9,91.3,8.2,,,,,1994-08-04T05:40:16,1994-08-04T18:20:40,0.96,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/5/1994,90.8,77.6,84.3,111.1,77.6,94.2,77.1,79.5,0,,0,,,,,8.9,336,1010.6,97.5,9.4,,,,,1994-08-05T05:40:27,1994-08-05T18:20:18,0.99,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/6/1994,85.4,78.2,81.1,98.1,78.2,86.3,77.1,87.97,0.08,,12.5,,,,,15.7,195,1010.3,100,8,,,,,1994-08-06T05:40:38,1994-08-06T18:19:54,1,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/7/1994,87.2,78.2,82.7,98.4,78.2,89.4,75.9,80.29,0,,12.5,,,,,8.9,110,1011,97.5,8.4,,,,,1994-08-07T05:40:48,1994-08-07T18:19:31,0,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/8/1994,87,77.3,82.5,101.7,77.3,90.2,76.7,82.91,0,,0,,,,,4.5,53.3,1011.8,72.5,8.4,,,,,1994-08-08T05:40:58,1994-08-08T18:19:06,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/9/1994,87.9,78.2,82.5,102.1,78.2,89.6,76.7,83.07,0,,0,,,,,8.9,60,1011.7,75.7,7.1,,,,,1994-08-09T05:41:07,1994-08-09T18:18:40,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/10/1994,90.6,77.1,82.3,108.3,77.1,89.2,77.1,84.76,0,,0,,,,,13.4,288.3,1010.3,68.8,8.5,,,,,1994-08-10T05:41:17,1994-08-10T18:18:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/11/1994,89,78.9,83,103.3,78.9,89.8,75.5,78.6,0,,0,,,,,15.7,303.3,1010.1,58.8,8.3,,,,,1994-08-11T05:41:26,1994-08-11T18:17:47,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/12/1994,91.5,75.3,83.5,108.1,75.3,91,75,76.46,0,,0,,,,,15.7,300,1009.1,61.7,9.3,,,,,1994-08-12T05:41:34,1994-08-12T18:17:19,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/13/1994,88.8,74,82.3,103,74,88.6,74.9,78.97,0,,0,,,,,11.2,252.5,1008.1,48.8,8.1,,,,,1994-08-13T05:41:42,1994-08-13T18:16:50,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/14/1994,88.1,77.3,83.7,102.4,77.3,91.7,75.4,76.66,0,,0,,,,,6.7,102.9,1007.5,68.6,9.8,,,,,1994-08-14T05:41:50,1994-08-14T18:16:21,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/15/1994,88.8,75.3,83.2,103,75.3,91,76.1,79.73,0,,0,,,,,8.9,156,1008.6,72.5,8.9,,,,,1994-08-15T05:41:57,1994-08-15T18:15:51,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/16/1994,95.1,77.1,83.5,111.9,77.1,91.4,75.9,78.58,0,,0,,,,,11.2,326.7,1009.9,40,8.6,,,,,1994-08-16T05:42:04,1994-08-16T18:15:20,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/17/1994,91.5,76.7,83.8,108,76.7,92.8,76.7,79.67,5.12,,12.5,,,,,15.7,303.3,1009.5,51.3,9.2,,,,,1994-08-17T05:42:11,1994-08-17T18:14:49,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/18/1994,91.5,80.3,85.2,112.2,85.9,96.3,77.4,77.81,0,,0,,,,,20.1,310,1006.6,56,9.9,,,,,1994-08-18T05:42:17,1994-08-18T18:14:17,0.46,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/19/1994,89.7,78.9,83.9,104.1,78.9,91.5,75.7,76.67,0,,0,,,,,15.7,312.5,1005.9,100,9,,,,,1994-08-19T05:42:23,1994-08-19T18:13:44,0.48,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/20/1994,90.6,77.1,83.3,104.3,77.1,90.2,75.4,77.57,0,,0,,,,,8.9,240,1005.6,93.8,9.2,,,,,1994-08-20T05:42:29,1994-08-20T18:13:11,0.5,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/21/1994,88.4,77.1,83,102.5,77.1,90.6,76.1,79.97,0,,0,,,,,8.9,113.3,1006.5,100,9.2,,,,,1994-08-21T05:42:34,1994-08-21T18:12:37,0.5,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",8/22/1994,91.7,77.6,84.6,108.3,77.6,94.1,77.5,79.99,0,,0,,,,,11.2,228,1008.2,81.3,9.3,,,,,1994-08-22T05:42:39,1994-08-22T18:12:02,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/23/1994,92.9,77.6,82.9,110.4,77.6,90.6,77.6,84.89,0.04,,14.29,,,,,11.2,308,1008.5,90,8.8,,,,,1994-08-23T05:42:43,1994-08-23T18:11:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",8/24/1994,92,78.9,82.7,109.2,78.9,89.3,76.7,82.83,0.12,,22.22,,,,,11.2,297.1,1007.6,98.9,8.2,,,,,1994-08-24T05:42:48,1994-08-24T18:10:52,0.55,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",8/25/1994,87.9,78.2,81.9,103,78.2,87.5,76.4,83.63,0,,0,,,,,8.9,144,1007.9,88.8,8.9,,,,,1994-08-25T05:42:52,1994-08-25T18:10:15,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/26/1994,87.9,77.1,81.4,100.4,77.1,86.8,76,83.94,0,,0,,,,,8.9,244,1009.6,90,8.8,,,,,1994-08-26T05:42:55,1994-08-26T18:09:39,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/27/1994,87.9,75.5,82.4,101.2,75.5,88.7,75.7,80.7,0,,0,,,,,4.5,260,1010,88.6,9.2,,,,,1994-08-27T05:42:59,1994-08-27T18:09:01,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/28/1994,92,76.2,83.2,103.9,76.2,91,75.9,79.38,0,,0,,,,,8.9,245,1009.6,62.5,9.3,,,,,1994-08-28T05:43:02,1994-08-28T18:08:24,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",8/29/1994,94.4,76.2,84,107.9,76.2,91.6,76.5,79.55,5.2,,12.5,,,,,8.9,275,1008.6,82.5,8.7,,,,,1994-08-29T05:43:05,1994-08-29T18:07:45,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",8/30/1994,89.7,75.5,81.6,105.7,75.5,87.5,76.7,86.05,0.39,,16.67,,,,,11.2,288,1007.1,75,8.5,,,,,1994-08-30T05:43:07,1994-08-30T18:07:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,98431099999
"13.073091, 121.388563",8/31/1994,92.4,76.4,82.8,110.3,76.4,88.9,76.3,81.73,0.02,,12.5,,,,,11.2,205,1006,90,8.4,,,,,1994-08-31T05:43:09,1994-08-31T18:06:28,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,98431099999
"13.073091, 121.388563",9/1/1994,85.2,77.3,81.5,97.2,77.3,86.6,76.5,85.12,0,,0,,,,,11.2,203.3,1006.3,95,7.8,,,,,1994-09-01T05:43:12,1994-09-01T18:05:48,0.9,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",9/2/1994,86.1,76.7,81.4,98.8,76.7,86.8,76,84.02,0.2,,12.5,,,,,4.5,156,1007.4,97.5,7.8,,,,,1994-09-02T05:43:14,1994-09-02T18:05:08,0.94,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",9/3/1994,83.6,77.1,80.4,93.3,77.1,84.5,76.4,88,0.04,,12.5,,,,,4.5,126.7,1008.7,95,8.1,,,,,1994-09-03T05:43:15,1994-09-03T18:04:28,0.97,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,98431099999
"13.073091, 121.388563",9/4/1994,85.2,77.3,81.6,97.2,77.3,88.1,76.6,85.37,0,,12.5,,,,,6.7,168.6,1009.6,100,8.4,,,,,1994-09-04T05:43:17,1994-09-04T18:03:48,0.99,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",9/5/1994,87.5,77.1,83.3,103.7,77.1,92.1,77.4,82.98,0,,0,,,,,8.9,245.7,1009.9,100,8.2,,,,,1994-09-05T05:43:18,1994-09-05T18:03:07,1,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",9/6/1994,90.2,80,84.8,104.3,80,94,77.1,78.31,0,,0,,,,,4.5,333.3,1010.2,100,8,,,,,1994-09-06T05:43:19,1994-09-06T18:02:26,0,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",9/7/1994,87,80.9,83.7,102.8,87,93.4,77,80.46,0,,0,,,,,11.2,322.5,1010.7,100,7.6,,,,,1994-09-07T05:43:20,1994-09-07T18:01:44,0.02,Overcast,Cloudy skies throughout the day.,cloudy,98431099999
"13.073091, 121.388563",9/8/1994,86.1,80.7,82.5,98.1,86.7,90.7,76.7,82.91,0.06,,25,,,,,20.1,325,1009.5,100,7.2,,,,,1994-09-08T05:43:21,1994-09-08T18:01:03,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,98431099999
"13.073091, 121.388563",9/9/1994,86.1,79.4,82.4,99.9,79.4,89.7,76.3,81.95,0,,0,,,,,20.1,326.7,1006.6,86.7,8.3,,,,,1994-09-09T05:43:22,1994-09-09T18:00:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",9/10/1994,93.3,77.1,85.2,110.9,77.1,94.3,76.2,75.12,0,,0,,,,,8.9,260,1005.3,86,10.2,,,,,1994-09-10T05:43:22,1994-09-10T17:59:39,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,98431099999
"13.073091, 121.388563",9/11/1994,87.2,77.3,81.5,99.3,77.3,86.3,75.3,82.1,0.04,,12.5,,,,,11.2,130,1007.8,98.8,8.2,,,,,1994-09-11T05:43:23,1994-09-11T17:58:56,0.2,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,98431099999
